url;threatType;platformType;threatEntryType
cr-film.top;MALWARE;ANY_PLATFORM;URL
wealthygiftstoday.cricket;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
prepareforbiggestmediaupdating.win;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
indoseonow.club;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
getsoftsthatyouwillinstallrightawaygreat.pw;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
pgdy123.com;MALWARE;ANY_PLATFORM;URL
whysourceslikethis.info;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
afterthought.cricket;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
ironoffer.bid;UNWANTED_SOFTWARE;ANY_PLATFORM;URL
stableworkingfree4pcandmacalikes.pw;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
naoconto.biz;MALWARE;ANY_PLATFORM;URL
777zp.cn;MALWARE;ANY_PLATFORM;URL
theultimatevideoandaudiomediaupdates.download;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
theultimatevideoandaudiomediaupdates.download;UNWANTED_SOFTWARE;ANY_PLATFORM;URL
howgetnewupdatesandinstallsalwaysbest.club;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
8246.net;MALWARE;ANY_PLATFORM;URL
thesafest-content4download.info;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
freeforallsyspcandmacupgrades.pro;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
stableworkingfreeforpcandmacalikes.download;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
av966.com;MALWARE;ANY_PLATFORM;URL
av966.com;UNWANTED_SOFTWARE;ANY_PLATFORM;URL
kelimanalbatraoz.ru;UNWANTED_SOFTWARE;ANY_PLATFORM;URL
tub-thumper.review;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
thesafestandultimatesoft-system.win;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
qiuyexitong.com;MALWARE;ANY_PLATFORM;URL
windowsaccess8x88error.com;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
mysuna.club;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
infantasycraftminecraft.pw;UNWANTED_SOFTWARE;ANY_PLATFORM;URL
yourbiggestandbestupgrades.bid;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
bigmediafocus.club;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
7014-webpro.technology;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
yourbiggestultimateupgrading.pro;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
yaojieedu.org;MALWARE;ANY_PLATFORM;URL
getallyouneedforeveryonetohaveitbest.bid;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
yourultimatefastsystemupdates.bid;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
yourultimatefastsystemupdates.bid;UNWANTED_SOFTWARE;ANY_PLATFORM;URL
ontakemetochurch.ru;UNWANTED_SOFTWARE;ANY_PLATFORM;URL
theperfectserver4videoandaudiopcandmac.top;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
thebigandsafe2upgrades.bid;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
cnxds.com;MALWARE;ANY_PLATFORM;URL
softnewreadyfree4systemsmacandpc.download;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
microsofterror65982.com;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
ultimatesetnewfreeallsoftupgradesystems.download;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
giftblonde.download;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
checksoftpreparedformacandpc.top;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
theperfectsystems-macandpcalike.pro;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
prepareforbiggestupdates.info;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
ttevolassistancehelp.club;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
sunwy.org;UNWANTED_SOFTWARE;ANY_PLATFORM;URL
1123kj.com;MALWARE;ANY_PLATFORM;URL
getfreefordownsystemsandmacalike.pw;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
newupgradesystemreadyformacandpc.top;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
thesafestmedia2upgrades.win;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
thesafestmedia2upgrades.win;UNWANTED_SOFTWARE;ANY_PLATFORM;URL
x5566.com;UNWANTED_SOFTWARE;ANY_PLATFORM;URL
newsandtechadvicesset4.pw;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
readynewsoftfree4pcandmac.download;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
lt92.com;MALWARE;ANY_PLATFORM;URL
nufa8.cc;MALWARE;ANY_PLATFORM;URL
getupdatesfreeforfunusetoday.info;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
perfectcodeforfreedevelopedforyou.win;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
thesafeandfreeupdatesystems.info;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
thesafeandfreeupdatesystems.info;UNWANTED_SOFTWARE;ANY_PLATFORM;URL
thebigandsafe2upgradeing.win;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
thebigandsafe2upgradeing.win;UNWANTED_SOFTWARE;ANY_PLATFORM;URL
getupdatesfreeforfunusesafe.pw;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
wattingmintusasec.club;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
hopeaceisgood.info;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
aishoujizy.com;MALWARE;ANY_PLATFORM;URL
thisismeaningless.info;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
jazzerixamptpjf.top;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
rondellflammeter.pw;UNWANTED_SOFTWARE;ANY_PLATFORM;URL
thefinalsystemsforpcandmac.pro;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
gift-today127.online;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
renmindemingyi.net;MALWARE;ANY_PLATFORM;URL
thesafestmedia2upgrades.pw;UNWANTED_SOFTWARE;ANY_PLATFORM;URL
feifany.net;MALWARE;ANY_PLATFORM;URL
annualwinnings.pro;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
admon.cn;MALWARE;ANY_PLATFORM;URL
stableworkingfree4pcandmacalikes.download;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
prepareforbiggestmediaupdating.info;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
theultimatesystemforbigupgrading.pro;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
systemheadingweb.club;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
readyupdatefreeforsystemslikepcandmac.download;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
bdspeed.com;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
minimanalbatraoz.ru;UNWANTED_SOFTWARE;ANY_PLATFORM;URL
ultimatesetnowfreeforeversys.download;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
openyourhearthur.ru;UNWANTED_SOFTWARE;ANY_PLATFORM;URL
thebigandsyavleupgradenow.club;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
perfectcodeforfreedevelopedforyou.pro;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
91freeporn.net;MALWARE;ANY_PLATFORM;URL
yoursafemedia4upgrade.top;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
tieba69.info;MALWARE;ANY_PLATFORM;URL
yourbiggestultimateupgrade.club;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
sunnydayprizes.stream;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
foregameofthrones.pw;UNWANTED_SOFTWARE;ANY_PLATFORM;URL
upsurveys.net;MALWARE;ANY_PLATFORM;URL
com-msoft366.info;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
getsoftsthatyouwillinstallrightawaybest.info;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
rondellflammable.pw;UNWANTED_SOFTWARE;ANY_PLATFORM;URL
newsandtechadviceset4video.pw;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
perfectcodeforfreeupgrades.pro;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
tuiyuou.com;MALWARE;ANY_PLATFORM;URL
cothebeautifulones.ru;UNWANTED_SOFTWARE;ANY_PLATFORM;URL
yoursafemedia4upgrades.pro;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
yoursafemedia4upgrades.pro;UNWANTED_SOFTWARE;ANY_PLATFORM;URL
ligui.org;MALWARE;ANY_PLATFORM;URL
bfgminer.org;UNWANTED_SOFTWARE;ANY_PLATFORM;URL
longink.party;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
muzhijy.com;MALWARE;ANY_PLATFORM;URL
2nowupsysformacandpc.pw;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
poxiaotv.com;MALWARE;ANY_PLATFORM;URL
finderhome.xyz;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
takeawaken.info;UNWANTED_SOFTWARE;ANY_PLATFORM;URL
getyourupdatesthatyouwilllove.top;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
bullseyewin.accountant;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
hongxue123.com;MALWARE;ANY_PLATFORM;URL
5015.cn;MALWARE;ANY_PLATFORM;URL
soft-centre4systemspcandmacalikes.pw;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
prepareforbiggestmediaupdates.download;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
abvolttfglkaer.top;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
fanitv.us;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
sochafa.com;MALWARE;ANY_PLATFORM;URL
theperfect-systems4upgradesforfree.pw;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
654dy.com;MALWARE;ANY_PLATFORM;URL
prepare2upvideosafesystem4unow.club;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
theultimatesystemforsoftdownload.club;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
84884.com;MALWARE;ANY_PLATFORM;URL
infantsherman.science;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
newsoftsol.club;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
thesoft-center4me.pro;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
caobiao789.com;MALWARE;ANY_PLATFORM;URL
derbygrille.bid;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
theultimatesystemforsoftdownloading.download;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
chirondellflamme.pw;UNWANTED_SOFTWARE;ANY_PLATFORM;URL
strategicgifts.info;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
freshnet.in;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
infallieverwanted.ru;UNWANTED_SOFTWARE;ANY_PLATFORM;URL
getnewsoftsysforpcandmac.top;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
leaksarena.com;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
prepareforbiggestmediaupdating.pw;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
torsky.org;MALWARE;ANY_PLATFORM;URL
honorthygift.info;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
youwontheprize.download;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
18weixin.com;MALWARE;ANY_PLATFORM;URL
lugwormsqqytpvlh.top;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
dispobooker.club;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
myhorseisamazingress.gdn;UNWANTED_SOFTWARE;ANY_PLATFORM;URL
siterockport.club;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
indianssuck.info;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
theperfectsoft-centresystemsoldest.pro;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
starsoftsolution.club;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
aioppo.cn;MALWARE;ANY_PLATFORM;URL
thesafestmedia2upgrade.pro;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
canyourunitro.pw;UNWANTED_SOFTWARE;ANY_PLATFORM;URL
preparealways2systems4upgrade.bid;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
theperfectsoftsystems-4videopcandmac.info;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
fangfang.cc;MALWARE;ANY_PLATFORM;URL
xiaoheizy.com;MALWARE;ANY_PLATFORM;URL
car388.com;UNWANTED_SOFTWARE;ANY_PLATFORM;URL
newalwaysfreeforsystemspcandmac.pro;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
getupdatesfreeforfunuse.top;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
softforfastandsafeultimate-upgrades.bid;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
softforfastandsafeultimate-upgrades.bid;UNWANTED_SOFTWARE;ANY_PLATFORM;URL
ringgitisweak.info;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
readygosysforpcandmac.info;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
somanyprizes.science;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
tutule4d.com;MALWARE;ANY_PLATFORM;URL
lvyou520.com;MALWARE;ANY_PLATFORM;URL
smalltool.cn;UNWANTED_SOFTWARE;ANY_PLATFORM;URL
thebiggerandbetterupdatingnew.win;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
thebestandfastestupdatethereisgo.win;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
70az.com;MALWARE;ANY_PLATFORM;URL
camasseffectandromeda.gdn;UNWANTED_SOFTWARE;ANY_PLATFORM;URL
mostenergyfullpool.club;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
thebiggerandstable2update.bid;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
heake.com;MALWARE;ANY_PLATFORM;URL
howgetnewupdatesandinstallsalwaysbest.info;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
thebigandsyavleupgrade2now.download;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
370kan.net;MALWARE;ANY_PLATFORM;URL
finishedupdatefreeforsystemsmacandpc.bid;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
keyupgradesysformacandpc.download;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
hexupload.com;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
downbk.com;UNWANTED_SOFTWARE;ANY_PLATFORM;URL
windowsdefender22x00error.com;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
goodupdatesyouwillusenow.info;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
windowupdate8x887fail.com;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
thesafeandfreeupdatesystem.club;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
thesafeandfreeupdatesystem.club;UNWANTED_SOFTWARE;ANY_PLATFORM;URL
mynewmacdmgafile.com;UNWANTED_SOFTWARE;ANY_PLATFORM;URL
theultimatesystemforbigupgrading.pw;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
yourbiggestandbestupdatessoft.pw;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
entertainmenthits.com;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
theperfect-systemsforupdatesforfree.download;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
livecheck4updatefreeforsystemspcandmacalike.win;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
lsj8.net;MALWARE;ANY_PLATFORM;URL
thebigandsafe2upgrades.pro;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
pcsecurityhelpdesk.online;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
getupdatesfreeforfunusesafe.bid;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
splendidawards.racing;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
51tbj.cn;MALWARE;ANY_PLATFORM;URL
preparealways2systems4upgrade.win;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
yourultimateupdater4new.win;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
djsur.in;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
hubinfowebpages.club;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
mostpopularwious.pw;UNWANTED_SOFTWARE;ANY_PLATFORM;URL
newupgradesystemfree4systemsmacandpc.win;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
gettyinstallsyouwilllovebest.top;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
yourultimateupdater4now.pro;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
roufanku.com;MALWARE;ANY_PLATFORM;URL
hpqssd.cn;MALWARE;ANY_PLATFORM;URL
hpqssd.cn;UNWANTED_SOFTWARE;ANY_PLATFORM;URL
learn2upgradefreeforpcandmacalike.win;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
theultimatesystemforbigupdating.download;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
thestable-andfastupdate4media.download;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
thestable-andfastupdate4media.download;UNWANTED_SOFTWARE;ANY_PLATFORM;URL
installdo.com;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
lifechangemanagement.club;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
thestableandfast-updateformedia.pw;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
thestableandfast-updateformedia.pw;UNWANTED_SOFTWARE;ANY_PLATFORM;URL
yourultimateupdater4new.pro;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
zunoxhd.blogspot.com;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
91pronfreevideo.com;MALWARE;ANY_PLATFORM;URL
perfectcodeforfreeupdates.pro;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
csmix.ru;MALWARE;ANY_PLATFORM;URL
dispoatempfit.club;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
thebestandsafestandfastmediasoft2upgrades.top;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
thebestandsafestandfastmediasoft2upgrades.top;UNWANTED_SOFTWARE;ANY_PLATFORM;URL
yourultimatefastsystemupgrades.win;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
yourultimatefastsystemupgrades.win;UNWANTED_SOFTWARE;ANY_PLATFORM;URL
techwareham.club;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
ultimatesetreadysystems2updatenow.win;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
prizetocelebrate.stream;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
theultimatesystems-forvideoupgrade.download;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
vistoletheshow.pw;UNWANTED_SOFTWARE;ANY_PLATFORM;URL
yy6080.cc;MALWARE;ANY_PLATFORM;URL
thesafest-softcenter.top;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
yueyu22.com;MALWARE;ANY_PLATFORM;URL
frankkenaspikelol.info;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
articlemerchants.club;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
5217s.com;MALWARE;ANY_PLATFORM;URL
fatimanalbatraoz.ru;UNWANTED_SOFTWARE;ANY_PLATFORM;URL
onclinkads.club;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
kuihuayaoye.com;MALWARE;ANY_PLATFORM;URL
thesafeandfreeupdatesystem.info;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
thesafeandfreeupdatesystem.info;UNWANTED_SOFTWARE;ANY_PLATFORM;URL
thebigandsafe2upgradeing.info;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
groundrock.club;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
update2newsysforpcandmac.pro;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
conting.xyz;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
organavjltwi.top;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
videoandaudioforeverready.pw;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
yourmedia4safeupdates.top;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
fulitaozi.org;MALWARE;ANY_PLATFORM;URL
alwaysnewsysformacandpc.club;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
techmy.club;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
foundzeusvirus.com;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
achieving-the-award.faith;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
yourbiggestultimateupgrades.top;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
prepareforbiggestmediaupdates.pw;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
tumblrbuzzfeedstar.club;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
getupdatesfreeforfunusefree.bid;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
77yingxiao.com;MALWARE;ANY_PLATFORM;URL
thestable-andfastupdate4media.win;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
thestable-andfastupdate4media.win;UNWANTED_SOFTWARE;ANY_PLATFORM;URL
livecheck247updatefreeforsystemspcandmacalike.pw;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
getnewsoftsysforpcandmac.win;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
updatenewsysforpcandmac.info;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
applecomputers9.xyz;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
prize-topia.loan;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
ultimatesetsoft4systems2upgradenew.download;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
oursanta.club;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
giftforthehandsome.review;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
livecheck2updatefreeforsystemspcandmacalike.pro;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
yourmedia4safeupdating.pro;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
updateherefreeforsystemsmacandpc.pro;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
ylmfu.com;MALWARE;ANY_PLATFORM;URL
torrage.top;MALWARE;ANY_PLATFORM;URL
recantfeelmyface.gdn;UNWANTED_SOFTWARE;ANY_PLATFORM;URL
goodupdatesyouwillusetoday.info;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
updatenewsysforpcandmac.win;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
climanalbatraoz.ru;UNWANTED_SOFTWARE;ANY_PLATFORM;URL
theultimatesystemforbigupdates.club;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
unhackedfcqjlwdz.top;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
gettyinstallsyouwilllovebest.pw;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
vfstreaminggratuit.com;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
writteninthestarsent.ru;UNWANTED_SOFTWARE;ANY_PLATFORM;URL
getyourupdatesthatyouwilllovetoday.pw;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
windowsbadgateway0x770.com;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
woolofgifts.top;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
thesetandperfectforyousystemfreeforever.download;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
perfectcenter4newsoftwarepcandmac.win;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
thesafestmedia2update.pro;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
thesafestmedia2update.pro;UNWANTED_SOFTWARE;ANY_PLATFORM;URL
recordtaniyacenter.club;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
pleaseupdatesysformacandpc.top;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
instantwinner539.club;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
thebigandsyavleupgrade2now.info;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
bhorerkhobor.com;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
yourbiggestandbestupgrade.info;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
cyriumsolar.com;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
thebigandsafe2upgrade.info;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
cantfeelmyfaceted.gdn;UNWANTED_SOFTWARE;ANY_PLATFORM;URL
yuiii.com;MALWARE;ANY_PLATFORM;URL
securensafe.club;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
cqcqfn.com;MALWARE;ANY_PLATFORM;URL
ppppypp.com;MALWARE;ANY_PLATFORM;URL
qh24.com;MALWARE;ANY_PLATFORM;URL
gupu8.com;MALWARE;ANY_PLATFORM;URL
sephiresofttech.club;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
darkmoonsohard.info;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
thefinalsystemsforpcandmac.pw;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
xsazz.com;MALWARE;ANY_PLATFORM;URL
nowversionfreeforsystemsetpcandmac.pw;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
amazingprize.loan;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
giftsofsuccess.science;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
raspberrylemonadeleidae.pw;UNWANTED_SOFTWARE;ANY_PLATFORM;URL
shunfa07.net;MALWARE;ANY_PLATFORM;URL
furnishbjaun.top;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
nowinstallupgradefreeforsystemssetpcandmac.bid;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
eeussx.com;MALWARE;ANY_PLATFORM;URL
noteupgradesysformacandpc.download;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
cheatsmaximal.net;UNWANTED_SOFTWARE;ANY_PLATFORM;URL
weipai.im;MALWARE;ANY_PLATFORM;URL
amalgameofthrones.pw;UNWANTED_SOFTWARE;ANY_PLATFORM;URL
cantfeelmyfacerin.gdn;UNWANTED_SOFTWARE;ANY_PLATFORM;URL
japantv.hk;UNWANTED_SOFTWARE;ANY_PLATFORM;URL
manhua.cn;MALWARE;ANY_PLATFORM;URL
songsking.in;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
goodupdatesyouwilluse.top;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
xiaoxinkan.com;MALWARE;ANY_PLATFORM;URL
iyytv.com;MALWARE;ANY_PLATFORM;URL
setting4upgradefreeforsystemsmacandpc.bid;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
sitewalashop.club;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
aqdyal.com;MALWARE;ANY_PLATFORM;URL
windowsvirus0x00fail.com;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
startechsoft.club;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
avav12.com;MALWARE;ANY_PLATFORM;URL
wqz168.com;MALWARE;ANY_PLATFORM;URL
wqz168.com;UNWANTED_SOFTWARE;ANY_PLATFORM;URL
7018-webhost.website;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
yourbiggestultimateupgrade.pro;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
thesafestmedia2upgrades.club;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
videolur.am;MALWARE;ANY_PLATFORM;URL
whichlpshouldiuse.info;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
theultimatesystemforbigupgrades.pro;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
readyupdatefreeforsystemslikepcandmac.pw;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
shangzhuan8.com;MALWARE;ANY_PLATFORM;URL
desidaru.club;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
